TransactionID,Amount,MerchantID,TransactionType,Location,IsFraud
32469,4800.2,744,refund,New York,1
32470,1101.64,826,refund,Chicago,0
32471,3235.68,154,purchase,San Diego,0
32472,4705.49,925,refund,San Diego,0
32473,4153.39,255,purchase,Phoenix,0
32474,3730.7,450,purchase,Phoenix,0
32475,3788.4,121,purchase,Phoenix,0
32476,4464.56,863,purchase,Dallas,0
32477,3996.17,931,refund,San Antonio,0
32478,2249.53,298,refund,Houston,0
32479,4984.5,201,refund,New York,0
32480,4046.88,815,purchase,Phoenix,0
32481,2165.47,998,refund,San Diego,0
32482,2059.93,474,purchase,Dallas,0
32483,1051.64,556,purchase,Dallas,0
32484,3203.68,377,refund,Houston,0
32485,3289.49,270,purchase,Houston,0
32486,3058.99,669,purchase,Los Angeles,0
32487,2249.6,173,refund,San Antonio,0
32488,2096.61,916,purchase,Phoenix,0
32489,4043.9,87,purchase,Philadelphia,0
32490,4631.71,732,refund,San Antonio,0
32491,448.19,500,refund,Phoenix,0
32492,2063.87,341,purchase,Phoenix,0
32493,607.79,563,refund,Los Angeles,0
32494,3122.06,167,purchase,Los Angeles,0
32495,2315.26,842,refund,San Diego,0
32496,310.74,186,refund,Philadelphia,0
32497,1476.4,714,purchase,San Diego,0
32498,522.91,505,refund,San Diego,0
32499,4114.59,160,purchase,Chicago,0
32500,471.92,326,purchase,San Diego,0
32501,974.02,770,purchase,San Antonio,0
32502,4477.55,272,refund,San Jose,0
32503,1404.08,113,refund,San Jose,0
32504,82.79,366,refund,San Diego,0
32505,1429.42,686,purchase,San Antonio,0
32506,2758.31,157,purchase,San Jose,0
32507,3542.66,983,purchase,San Antonio,0
32508,3988.94,694,purchase,San Antonio,0
32509,978.2,10,refund,San Jose,0
32510,2894.99,89,refund,Philadelphia,0
32511,1335.28,910,refund,Phoenix,0
32512,282.1,286,refund,Phoenix,0
32513,4066.33,997,purchase,San Jose,0
32514,786.97,902,refund,Houston,0
32515,1491.32,414,purchase,San Antonio,0
32516,3291.27,950,refund,Houston,0
32517,1096.24,173,purchase,New York,0
32518,271.93,408,purchase,San Antonio,0
32519,2957.17,521,refund,New York,0
32520,1369.42,387,refund,San Diego,0
32521,357.35,387,purchase,San Antonio,0
32522,392.6,668,purchase,San Jose,0
32523,4283.88,282,purchase,San Diego,0
32524,272.09,569,refund,Dallas,0
32525,1482.58,605,refund,San Diego,0
32526,3346.63,269,refund,San Antonio,0
32527,3141.68,616,refund,Los Angeles,0
32528,2295.85,252,refund,New York,0
32529,2656.33,402,refund,San Jose,0
32530,1637.51,673,purchase,Philadelphia,0
32531,4934.26,426,refund,Phoenix,0
32532,451.77,408,refund,San Jose,0
32533,2882.82,811,purchase,Los Angeles,0
32534,4310.75,472,refund,Houston,0
32535,1788.57,332,refund,San Antonio,0
32536,1123.2,817,refund,Dallas,0
32537,4894.36,257,refund,Phoenix,0
32538,1523.51,632,refund,San Diego,0
32539,428.08,900,purchase,Phoenix,0
32540,2667.78,276,refund,New York,0
32541,659.14,582,refund,Phoenix,0
32542,2659.16,485,refund,Houston,0
32543,324.95,957,refund,San Diego,0
32544,4475.19,980,purchase,San Antonio,0
32545,4953.48,48,purchase,New York,0
32546,776.87,213,purchase,Philadelphia,0
32547,1264.91,843,refund,Chicago,0
32548,3370.87,567,refund,Houston,0
32549,490.02,756,refund,Dallas,0
32550,4013.43,627,purchase,Dallas,0
32551,4447.22,726,refund,Los Angeles,0
32552,1105.18,491,purchase,Phoenix,0
32553,4411.31,842,refund,Los Angeles,0
32554,638.83,628,refund,Chicago,0
32555,1908.14,553,purchase,San Jose,0
32556,2384.51,880,refund,Dallas,0
32557,2601.07,324,refund,San Antonio,0
32558,2395.3,920,refund,Chicago,0
32559,4254.74,46,refund,Chicago,0
32560,973.56,6,refund,San Diego,0
32561,3106.12,317,refund,San Diego,0
32562,3068.21,953,refund,New York,0
32563,1394.63,726,refund,New York,0
32564,4562.17,904,purchase,San Antonio,0
32565,659.27,633,refund,Phoenix,0
32566,3342.06,993,refund,San Antonio,0
32567,3288.48,755,refund,Los Angeles,0
32568,1227.06,774,purchase,Dallas,0
32569,2710.35,192,purchase,Los Angeles,0
32570,3182.66,399,refund,Dallas,0
32571,2692.26,347,purchase,Dallas,0
32572,4357.85,570,purchase,San Jose,1
32573,3813.57,542,purchase,San Jose,0
32574,4750.3,47,purchase,Houston,0
32575,3714.24,194,refund,Los Angeles,0
32576,2324.05,316,refund,San Antonio,0
32577,768.73,35,purchase,Houston,0
32578,167.35,14,purchase,Phoenix,0
32579,2638.03,81,purchase,Chicago,0
32580,220.74,352,refund,Chicago,0
32581,3450.47,178,refund,Chicago,0
32582,1575.34,907,refund,San Antonio,0
32583,1056.48,329,refund,Los Angeles,0
32584,4904.93,998,purchase,San Diego,0
32585,1536.26,858,purchase,Phoenix,0
32586,3009.04,865,purchase,New York,0
32587,4155.03,161,purchase,New York,0
32588,776.4,318,purchase,San Jose,0
32589,3727.16,901,purchase,New York,0
32590,2733.71,773,purchase,San Diego,1
32591,4857.33,507,refund,Houston,0
32592,4602.02,865,refund,Los Angeles,0
32593,1156.12,123,refund,Philadelphia,0
32594,4950.28,195,refund,Houston,0
32595,527.86,255,refund,Dallas,0
32596,4635.46,699,purchase,New York,0
32597,1058.17,870,refund,New York,0
32598,921.2,380,refund,San Jose,0
32599,3490.96,117,refund,San Antonio,0
32600,2721.08,502,purchase,Dallas,0
32601,2579.6,27,purchase,New York,0
32602,1724.73,66,purchase,San Jose,0
32603,3774.42,585,purchase,Los Angeles,0
32604,30.87,811,refund,San Antonio,0
32605,1912.36,312,refund,Dallas,0
32606,2376.52,265,purchase,Philadelphia,0
32607,842.62,224,refund,San Diego,0
32608,4768.94,989,refund,San Diego,0
32609,1610.88,174,refund,Chicago,0
32610,2534.59,990,purchase,San Antonio,0
32611,2428.85,531,purchase,San Antonio,0
32612,4477.65,986,purchase,Philadelphia,0
32613,2062.39,804,purchase,Phoenix,0
32614,419.36,303,purchase,Dallas,0
32615,2936.18,182,refund,Chicago,0
32616,3288.13,252,refund,Los Angeles,0
32617,689.09,617,purchase,San Antonio,0
32618,4857.94,364,refund,Dallas,0
32619,2835.94,97,purchase,Los Angeles,0
32620,803.14,38,purchase,Phoenix,0
32621,2775.9,23,refund,Houston,0
32622,2195.88,448,purchase,Phoenix,0
32623,2350.74,517,refund,Philadelphia,0
32624,1614.54,48,refund,San Jose,0
32625,4839.98,148,refund,New York,0
32626,2665.92,979,purchase,New York,0
32627,4746.87,561,refund,San Diego,0
32628,3318.63,773,purchase,Dallas,0
32629,4734.25,406,purchase,San Antonio,0
32630,965.07,854,refund,Dallas,1
32631,4203.6,503,purchase,Philadelphia,0
32632,2523.58,59,refund,Houston,0
32633,3404.93,502,purchase,San Antonio,0
32634,852.02,418,purchase,Philadelphia,0
32635,3723.3,756,refund,Phoenix,0
32636,2024.99,273,purchase,San Antonio,0
32637,1399.14,783,refund,San Antonio,0
32638,4130.69,747,purchase,San Diego,0
32639,1230.86,361,purchase,Philadelphia,0
32640,3823.68,700,purchase,New York,0
32641,3767.78,79,refund,San Jose,0
32642,2198.5,595,purchase,San Diego,0
32643,3716.66,719,purchase,New York,0
32644,3539.04,993,purchase,Houston,0
32645,1086.7,300,refund,Phoenix,0
32646,4996.62,472,purchase,San Jose,0
32647,2791.24,911,purchase,Philadelphia,0
32648,1610.9,542,purchase,Phoenix,0
32649,2875.03,517,refund,San Diego,0
32650,3258.13,114,refund,Los Angeles,0
32651,2453.28,456,purchase,New York,0
32652,856.46,548,purchase,Dallas,0
32653,1567.54,410,purchase,Dallas,0
32654,4666.17,272,purchase,San Jose,0
32655,841.81,860,purchase,New York,0
32656,2524.62,503,purchase,Phoenix,0
32657,518.69,692,purchase,Phoenix,0
32658,1074.58,730,purchase,San Antonio,0
32659,2773.18,805,purchase,Houston,0
32660,2070.81,878,purchase,San Antonio,0
32661,2815.69,418,refund,Philadelphia,0
32662,2901.73,228,purchase,San Antonio,0
32663,785.43,708,purchase,Los Angeles,0
32664,1706.09,984,refund,Dallas,0
32665,2188.78,677,purchase,Phoenix,0
32666,3535.85,557,refund,San Jose,0
32667,345.24,476,refund,San Antonio,0
32668,829.45,435,refund,Houston,0
32669,3385.9,532,purchase,Phoenix,0
32670,4752.8,965,purchase,San Diego,0
32671,2997.08,712,refund,Los Angeles,0
32672,1926.86,250,refund,Houston,0
32673,3663.65,742,refund,Los Angeles,0
32674,3443.67,688,refund,San Diego,0
32675,1076.55,188,refund,San Jose,0
32676,1024.71,696,purchase,San Antonio,0
32677,1509.48,720,refund,Houston,0
32678,2058.36,415,purchase,Philadelphia,0
32679,1806.55,251,purchase,San Antonio,0
32680,3016.29,894,refund,Philadelphia,0
32681,737.92,706,purchase,Phoenix,0
32682,2974.27,42,refund,Los Angeles,0
32683,4870.36,673,refund,San Antonio,0
32684,3089.13,761,purchase,San Antonio,0
32685,795.08,294,purchase,Philadelphia,0
32686,2243.49,674,purchase,Dallas,0
32687,1663.82,990,refund,Chicago,0
32688,2850.09,37,purchase,San Diego,0
32689,673.95,595,refund,New York,0
32690,2958.83,930,purchase,New York,0
32691,4012.19,779,purchase,San Jose,0
32692,1817.88,536,refund,Chicago,0
32693,501.32,744,purchase,Dallas,0
32694,2027.8,44,purchase,Phoenix,0
32695,2078.64,103,purchase,Phoenix,0
32696,3372.14,509,purchase,San Jose,0
32697,1686.92,480,refund,Philadelphia,0
32698,3974.43,168,purchase,Philadelphia,0
32699,1695.67,313,refund,Philadelphia,0
32700,3898.5,729,purchase,New York,0
32701,3093.58,346,refund,San Antonio,0
32702,3503.43,780,purchase,San Antonio,0
32703,3127.47,81,purchase,New York,0
32704,3818.15,777,refund,Philadelphia,0
32705,119.62,725,refund,New York,0
32706,978.57,978,purchase,Phoenix,0
32707,1168.31,853,refund,Houston,0
32708,2605.25,758,refund,Philadelphia,0
32709,4454.38,888,purchase,San Jose,0
32710,4972.88,877,purchase,Los Angeles,0
32711,3982.15,319,refund,Philadelphia,0
32712,718.17,907,purchase,Philadelphia,0
32713,2488.72,990,refund,Chicago,0
32714,4496.47,866,purchase,Chicago,0
32715,2492.04,831,refund,Chicago,0
32716,4023.74,88,purchase,Chicago,0
32717,3780.14,198,refund,New York,0
32718,4854.47,945,refund,New York,0
32719,2237.94,244,refund,Chicago,0
32720,2485.06,456,purchase,Philadelphia,0
32721,2477.75,320,refund,San Jose,0
32722,3830.67,533,purchase,Chicago,0
32723,1038.03,275,refund,Dallas,0
32724,3512.44,426,refund,San Antonio,0
32725,1732.37,94,purchase,Chicago,0
32726,2401.58,119,refund,Philadelphia,0
32727,3844.12,974,refund,San Jose,0
32728,3484.24,304,refund,New York,0
32729,3903.14,872,purchase,Dallas,0
32730,1703.27,50,purchase,San Antonio,0
32731,1834.13,755,purchase,Phoenix,0
32732,4797.59,671,purchase,San Jose,0
32733,3567.19,487,refund,San Antonio,0
32734,4440.72,755,refund,Houston,0
32735,2265.13,48,purchase,San Diego,0
32736,1160.56,954,purchase,San Antonio,0
32737,1371.72,406,purchase,San Jose,0
32738,3083.62,725,purchase,Philadelphia,0
32739,1714.62,505,purchase,San Diego,0
32740,3521.29,980,purchase,Chicago,0
32741,3066.5,707,refund,Houston,0
32742,2017.19,360,refund,San Jose,0
32743,463.07,580,refund,Phoenix,0
32744,2676.01,895,refund,Phoenix,0
32745,3471.63,128,refund,Phoenix,0
32746,430.89,217,refund,San Antonio,0
32747,2205.72,847,refund,Los Angeles,0
32748,4100.63,343,purchase,San Antonio,0
32749,4257.71,591,refund,San Diego,0
32750,2814.69,942,purchase,Houston,0
32751,2610.81,349,refund,Philadelphia,0
32752,2824.71,720,purchase,Dallas,0
32753,1125.78,99,purchase,Phoenix,0
32754,2074.21,868,purchase,Chicago,0
32755,4284.04,724,refund,Chicago,0
32756,924.69,274,refund,San Jose,0
32757,292.39,225,refund,San Diego,0
32758,609.63,104,refund,San Diego,0
32759,4811.61,111,purchase,San Diego,0
32760,1789.79,525,refund,San Diego,0
32761,961.92,631,refund,San Antonio,0
32762,3789.6,18,purchase,New York,0
32763,2754.32,626,purchase,San Diego,0
32764,466.88,181,purchase,Philadelphia,0
32765,3636.44,715,purchase,Houston,0
32766,287.5,128,refund,Houston,0
32767,1593.27,886,refund,Chicago,0
32768,2730.43,811,purchase,New York,0
32769,3271.23,916,refund,Chicago,0
32770,3336.62,32,refund,Los Angeles,0
32771,4972.89,471,refund,San Jose,0
32772,4568.96,570,purchase,Houston,0
32773,1112.51,640,purchase,Dallas,0
32774,3533.47,596,refund,Chicago,0
32775,2349.47,486,purchase,New York,0
32776,821.79,491,purchase,San Antonio,0
32777,1935.3,537,refund,Houston,0
32778,395.6,768,refund,Phoenix,0
32779,3169.18,45,purchase,San Antonio,0
32780,1036.09,995,purchase,Chicago,0
32781,4438.03,839,purchase,New York,0
32782,2572.52,701,purchase,San Antonio,0
32783,907.32,236,purchase,Philadelphia,0
32784,4958.17,839,refund,Houston,0
32785,235.1,727,purchase,San Diego,0
32786,1205.29,465,refund,Dallas,0
32787,3481.02,204,refund,Phoenix,0
32788,15.32,161,purchase,Los Angeles,0
32789,1909.08,10,purchase,San Diego,0
32790,1345.77,448,purchase,Los Angeles,0
32791,3727.84,358,purchase,New York,0
32792,2577.79,291,purchase,Houston,0
32793,4828.22,248,refund,Houston,0
32794,768.31,164,refund,Philadelphia,0
32795,3105.13,591,refund,San Diego,0
32796,4876.48,144,purchase,San Diego,0
32797,1009.51,619,purchase,Dallas,0
32798,449.27,766,purchase,Dallas,0
32799,4818.62,886,refund,New York,0
32800,3138.48,242,refund,Houston,0
32801,4515.21,550,purchase,Houston,0
32802,4824.22,161,purchase,Chicago,0
32803,1035.79,338,purchase,San Antonio,0
32804,364.97,524,purchase,San Antonio,0
32805,3010.84,843,purchase,Dallas,0
32806,1122.59,101,purchase,New York,0
32807,3409.4,422,refund,Los Angeles,0
32808,2010.39,332,purchase,Phoenix,0
32809,4103.41,415,purchase,Dallas,0
32810,875.15,715,refund,Chicago,0
32811,1248.79,652,purchase,Los Angeles,0
32812,746.48,638,refund,San Diego,0
32813,1223.9,932,purchase,San Antonio,0
32814,957.49,568,purchase,Los Angeles,0
32815,394.37,479,refund,Dallas,0
32816,3978.78,323,refund,Dallas,0
32817,1064.99,911,refund,Houston,0
32818,491.05,115,purchase,Houston,0
32819,2261.49,339,purchase,San Jose,0
32820,777.66,423,purchase,Chicago,0
32821,352.37,814,refund,San Diego,0
32822,3042.62,758,refund,Los Angeles,0
32823,1848.49,928,refund,Dallas,0
32824,903.74,707,purchase,San Antonio,0
32825,2659.81,294,purchase,Houston,0
32826,3010.87,531,purchase,San Jose,0
32827,132.49,840,refund,Los Angeles,0
32828,158.54,858,refund,Phoenix,0
32829,1496.14,933,purchase,Philadelphia,0
32830,2598.81,288,refund,San Diego,0
32831,1036.92,534,purchase,Philadelphia,0
32832,1189.34,231,purchase,Phoenix,0
32833,2563.01,644,purchase,Chicago,0
32834,1046.12,729,purchase,New York,1
32835,518.79,393,purchase,Los Angeles,0
32836,2733.04,929,purchase,Houston,0
32837,1152.83,814,purchase,Los Angeles,0
32838,2814.9,639,refund,San Antonio,0
32839,499.8,650,purchase,New York,0
32840,1014.68,277,refund,Los Angeles,0
32841,3102.79,784,refund,Los Angeles,0
32842,3369.24,73,purchase,San Diego,0
32843,1357.29,204,purchase,San Antonio,0
32844,310.29,623,refund,Phoenix,0
32845,75.14,409,refund,New York,0
32846,1700.64,173,purchase,Chicago,0
32847,1111.76,49,refund,Philadelphia,0
32848,2409.0,592,refund,San Diego,0
32849,1849.34,777,purchase,San Antonio,0
32850,3415.05,588,purchase,Phoenix,0
32851,4308.65,688,refund,San Jose,0
32852,4085.92,308,refund,Philadelphia,0
32853,4261.31,749,purchase,Los Angeles,0
32854,1356.24,473,refund,Phoenix,0
32855,4574.32,999,purchase,Philadelphia,0
32856,988.4,958,refund,Phoenix,0
32857,748.64,395,purchase,Chicago,0
32858,3829.16,863,refund,Phoenix,0
32859,1560.97,614,purchase,Dallas,0
32860,428.12,61,purchase,Chicago,0
32861,3369.67,436,refund,Houston,0
32862,1841.74,875,refund,Philadelphia,0
32863,2046.16,666,refund,Dallas,0
32864,548.67,901,refund,Houston,0
32865,465.15,599,refund,San Diego,0
32866,2750.94,669,refund,San Diego,0
32867,3109.99,418,purchase,San Antonio,0
32868,4748.59,293,purchase,Philadelphia,0
32869,1995.55,500,purchase,San Antonio,0
32870,2561.13,667,purchase,Phoenix,0
32871,1128.56,522,purchase,Houston,0
32872,273.72,561,purchase,Los Angeles,0
32873,2852.37,517,refund,San Diego,0
32874,2126.23,782,refund,New York,0
32875,984.11,419,refund,Houston,0
32876,1418.11,985,refund,Los Angeles,0
32877,43.89,341,purchase,New York,0
32878,1345.88,464,refund,Chicago,0
32879,4113.77,790,refund,Chicago,0
32880,4974.6,402,refund,San Diego,0
32881,1570.67,703,purchase,Houston,0
32882,4768.98,965,refund,Houston,0
32883,3287.74,21,refund,San Antonio,0
32884,1118.07,45,purchase,San Antonio,0
32885,1802.52,837,purchase,Chicago,0
32886,921.66,76,refund,Phoenix,0
32887,3531.1,938,purchase,Los Angeles,0
32888,4335.01,200,refund,San Diego,0
32889,2701.8,377,purchase,Phoenix,0
32890,1850.61,76,purchase,Dallas,0
32891,2796.88,860,refund,San Diego,0
32892,1976.89,201,refund,Philadelphia,0
32893,4622.35,27,refund,New York,0
32894,1156.91,341,refund,Dallas,0
32895,1419.57,769,purchase,Philadelphia,0
32896,3798.97,465,purchase,Phoenix,0
32897,3507.82,148,purchase,Los Angeles,0
32898,1559.15,698,refund,Dallas,0
32899,3715.46,616,purchase,Dallas,0
32900,3376.62,89,purchase,San Diego,0
32901,578.81,434,purchase,Los Angeles,0
32902,335.09,482,purchase,Phoenix,0
32903,4825.34,130,refund,Chicago,0
32904,2194.16,987,purchase,Phoenix,0
32905,2178.68,654,purchase,San Antonio,0
32906,3982.03,800,purchase,Chicago,0
32907,4930.44,964,refund,San Diego,0
32908,2658.76,784,refund,San Antonio,0
32909,1198.52,343,refund,San Diego,0
32910,1499.5,114,refund,Dallas,0
32911,2635.16,61,refund,San Antonio,0
32912,3165.79,655,refund,Dallas,0
32913,14.82,850,refund,Chicago,0
32914,1971.93,769,refund,San Antonio,0
32915,3828.13,275,purchase,Houston,0
32916,2923.76,604,purchase,Philadelphia,0
32917,1647.92,354,purchase,Dallas,0
32918,3795.66,933,purchase,Los Angeles,0
32919,720.23,753,purchase,Phoenix,0
32920,1531.89,926,refund,Los Angeles,0
32921,3516.68,626,purchase,New York,0
32922,503.25,288,refund,New York,0
32923,2729.27,871,purchase,Chicago,0
32924,1142.79,359,purchase,Dallas,0
32925,749.73,334,purchase,Los Angeles,0
32926,1168.85,607,refund,San Antonio,0
32927,1058.3,771,refund,Chicago,0
32928,2952.95,957,refund,New York,0
32929,4152.76,559,refund,Los Angeles,0
32930,581.36,912,purchase,Los Angeles,0
32931,1935.69,864,refund,Phoenix,0
32932,512.7,972,purchase,Dallas,0
32933,4433.04,399,refund,Houston,0
32934,2892.46,845,purchase,Los Angeles,0
32935,2257.85,788,refund,Phoenix,0
32936,1037.31,96,purchase,New York,0
32937,3923.99,623,purchase,San Jose,0
32938,3284.38,738,refund,San Diego,0
32939,2746.71,97,refund,Chicago,0
32940,3107.71,179,purchase,Houston,0
32941,2108.19,743,purchase,Houston,0
32942,1889.04,996,purchase,Dallas,0
32943,1776.96,1000,purchase,New York,0
32944,2245.27,73,purchase,Philadelphia,0
32945,3694.84,172,refund,San Diego,0
32946,114.38,934,purchase,Philadelphia,0
32947,2490.6,902,refund,Chicago,0
32948,2573.6,834,purchase,New York,0
32949,1986.67,402,refund,San Diego,0
32950,1289.71,496,purchase,Dallas,0
32951,4289.91,40,purchase,Phoenix,0
32952,445.64,819,purchase,New York,0
32953,2904.05,19,refund,Los Angeles,0
32954,2486.49,294,refund,New York,0
32955,1920.41,93,purchase,Houston,0
32956,3578.76,301,refund,Philadelphia,0
32957,367.53,145,refund,San Antonio,0
32958,3236.65,925,refund,San Jose,0
32959,410.52,979,refund,New York,0
32960,331.9,616,purchase,Phoenix,0
32961,869.17,610,purchase,New York,0
32962,3615.09,211,purchase,Philadelphia,0
32963,775.39,856,purchase,Dallas,0
32964,3538.05,741,refund,San Diego,1
32965,4875.6,921,purchase,Phoenix,0
32966,1111.41,120,refund,Phoenix,0
32967,1594.86,83,purchase,Dallas,0
32968,4446.88,631,purchase,Phoenix,0
32969,912.22,703,refund,Chicago,0
32970,3462.6,371,refund,Chicago,0
32971,1726.91,484,purchase,Philadelphia,0
32972,3008.53,993,refund,Chicago,0
32973,2890.31,904,refund,Phoenix,0
32974,3782.64,164,purchase,Philadelphia,0
32975,3823.07,50,refund,Los Angeles,0
32976,3679.51,612,purchase,Houston,0
32977,1867.22,582,purchase,Philadelphia,0
32978,4108.85,478,purchase,Chicago,0
32979,1735.46,921,refund,Houston,0
32980,1754.63,878,purchase,Phoenix,0
32981,517.35,731,purchase,Dallas,0
32982,317.72,823,refund,Dallas,0
32983,2798.26,239,refund,Chicago,0
32984,4848.02,524,refund,Chicago,0
32985,3813.81,885,purchase,Los Angeles,0
32986,3739.1,910,purchase,New York,0
32987,2910.87,787,refund,Dallas,0
32988,635.32,442,purchase,Chicago,0
32989,76.53,424,purchase,Philadelphia,0
32990,2823.16,481,purchase,Chicago,0
32991,2105.51,155,refund,Philadelphia,0
32992,4637.27,664,refund,San Antonio,0
32993,4212.48,735,purchase,Chicago,0
32994,4417.62,317,refund,Los Angeles,0
32995,2977.73,181,refund,Philadelphia,0
32996,1982.15,670,refund,New York,0
32997,4928.68,571,refund,Chicago,0
32998,1680.29,149,refund,Chicago,0
32999,2361.03,240,refund,San Diego,0
33000,2200.49,671,purchase,San Diego,0
33001,3623.0,801,purchase,Chicago,0
